valueid,datavalue,valuedatetime,utc_offset
1078990272,4.7,2026-01-12 20:45:00,-5
1078994915,4.63,2026-01-12 21:00:00,-5
1078999560,4.6,2026-01-12 21:15:00,-5
1079004291,4.5,2026-01-12 21:30:00,-5
1079008901,4.5,2026-01-12 21:45:00,-5
1079013606,4.4,2026-01-12 22:00:00,-5
1079018273,4.4,2026-01-12 22:15:00,-5
1079023720,4.38,2026-01-12 22:30:00,-5
1079028215,4.3,2026-01-12 22:45:00,-5
1079032932,4.3,2026-01-12 23:00:00,-5
1079037398,4.2,2026-01-12 23:15:00,-5
1079042871,4.2,2026-01-12 23:30:00,-5
1079047275,4.1,2026-01-12 23:45:00,-5
1079051957,4.1,2026-01-13 00:00:00,-5
1079056526,4.1,2026-01-13 00:15:00,-5
1079061799,4.0,2026-01-13 00:30:00,-5
1079066415,4.0,2026-01-13 00:45:00,-5
1079071103,3.9,2026-01-13 01:00:00,-5
1079075805,3.9,2026-01-13 01:15:00,-5
1079081028,3.9,2026-01-13 01:30:00,-5
1079085660,3.8,2026-01-13 01:45:00,-5
1079090369,3.8,2026-01-13 02:00:00,-5
1079094127,3.7,2026-01-13 02:15:00,-5
1079099548,3.7,2026-01-13 02:30:00,-5
1079103981,3.7,2026-01-13 02:45:00,-5
1079108580,3.6,2026-01-13 03:00:00,-5
1079113220,3.6,2026-01-13 03:15:00,-5
1079118570,3.52,2026-01-13 03:30:00,-5
1079123072,3.5,2026-01-13 03:45:00,-5
1079127611,3.5,2026-01-13 04:00:00,-5
1079132224,3.42,2026-01-13 04:15:00,-5
1079137410,3.4,2026-01-13 04:30:00,-5
1079141918,3.4,2026-01-13 04:45:00,-5
1079146440,3.32,2026-01-13 05:00:00,-5
1079151029,3.3,2026-01-13 05:15:00,-5
1079156441,3.3,2026-01-13 05:30:00,-5
1079160951,3.3,2026-01-13 05:45:00,-5
1079165387,3.2,2026-01-13 06:00:00,-5
1079170065,3.2,2026-01-13 06:15:00,-5
1079175312,3.1,2026-01-13 06:30:00,-5
1079179927,3.1,2026-01-13 06:45:00,-5
1079184440,3.1,2026-01-13 07:00:00,-5
1079189197,3.03,2026-01-13 07:15:00,-5
1079194156,3.0,2026-01-13 07:30:00,-5
1079198810,3.0,2026-01-13 07:45:00,-5
1079203235,3.0,2026-01-13 08:00:00,-5
1079207826,3.0,2026-01-13 08:15:00,-5
1079213024,3.0,2026-01-13 08:30:00,-5
1079217486,3.0,2026-01-13 08:45:00,-5
1079222072,3.1,2026-01-13 09:00:00,-5
1079226577,3.1,2026-01-13 09:15:00,-5
1079231901,3.2,2026-01-13 09:30:00,-5
1079236472,3.3,2026-01-13 09:45:00,-5
1079240812,3.4,2026-01-13 10:00:00,-5
1079245788,3.58,2026-01-13 10:15:00,-5
1079251408,3.7,2026-01-13 10:30:00,-5
1079255865,3.8,2026-01-13 10:45:00,-5
1079260488,4.0,2026-01-13 11:00:00,-5
1079265250,4.1,2026-01-13 11:15:00,-5
1079270067,4.2,2026-01-13 11:30:00,-5
1079274629,4.3,2026-01-13 11:45:00,-5
1079279280,4.5,2026-01-13 12:00:00,-5
1079284014,4.7,2026-01-13 12:15:00,-5
1079288617,4.8,2026-01-13 12:30:00,-5
1079293402,5.0,2026-01-13 12:45:00,-5
1079297977,5.1,2026-01-13 13:00:00,-5
1079302593,5.2,2026-01-13 13:15:00,-5
1079307389,5.3,2026-01-13 13:30:00,-5
1079312009,5.5,2026-01-13 13:45:00,-5
1079316847,5.6,2026-01-13 14:00:00,-5
1079321841,5.8,2026-01-13 14:15:00,-5
1079327373,5.8,2026-01-13 14:30:00,-5
1079331888,5.9,2026-01-13 14:45:00,-5
1079336587,6.0,2026-01-13 15:00:00,-5
1079341413,6.1,2026-01-13 15:15:00,-5
1079346747,6.1,2026-01-13 15:30:00,-5
1079351487,6.1,2026-01-13 15:45:00,-5
1079356375,6.1,2026-01-13 16:00:00,-5
1079361030,6.1,2026-01-13 16:15:00,-5
1079366522,6.0,2026-01-13 16:30:00,-5
1079371160,6.0,2026-01-13 16:45:00,-5
1079375875,6.0,2026-01-13 17:00:00,-5
1079380583,6.0,2026-01-13 17:15:00,-5
1079386055,5.9,2026-01-13 17:30:00,-5
1079390749,5.8,2026-01-13 17:45:00,-5
1079395416,5.78,2026-01-13 18:00:00,-5
1079400300,5.7,2026-01-13 18:15:00,-5
1079404937,5.6,2026-01-13 18:30:00,-5
1079410373,5.6,2026-01-13 18:45:00,-5
1079415075,5.5,2026-01-13 19:00:00,-5
1079419841,5.5,2026-01-13 19:15:00,-5
1079424358,5.47,2026-01-13 19:30:00,-5
1079429849,5.4,2026-01-13 19:45:00,-5
1079434534,5.4,2026-01-13 20:00:00,-5
1079439087,5.4,2026-01-13 20:15:00,-5
1079443719,5.4,2026-01-13 20:30:00,-5
1079448543,5.4,2026-01-13 20:45:00,-5
1079453157,5.4,2026-01-13 21:00:00,-5
1079457855,5.4,2026-01-13 21:15:00,-5
1079462573,5.4,2026-01-13 21:30:00,-5
1079467987,5.4,2026-01-13 21:45:00,-5
1079472671,5.4,2026-01-13 22:00:00,-5
1079477364,5.48,2026-01-13 22:15:00,-5
1079481962,5.5,2026-01-13 22:30:00,-5
1079486996,5.5,2026-01-13 22:45:00,-5
1079491625,5.5,2026-01-13 23:00:00,-5
1079496297,5.5,2026-01-13 23:15:00,-5
1079500920,5.6,2026-01-13 23:30:00,-5
1079506519,5.6,2026-01-13 23:45:00,-5
1079511085,5.6,2026-01-14 00:00:00,-5
1079515722,5.6,2026-01-14 00:15:00,-5
1079520350,5.7,2026-01-14 00:30:00,-5
1079525716,5.7,2026-01-14 00:45:00,-5
1079530237,5.7,2026-01-14 01:00:00,-5
1079534965,5.7,2026-01-14 01:15:00,-5
1079539549,5.75,2026-01-14 01:30:00,-5
1079544864,5.8,2026-01-14 01:45:00,-5
1079549480,5.8,2026-01-14 02:00:00,-5
1079554199,5.8,2026-01-14 02:15:00,-5
1079558723,5.8,2026-01-14 02:30:00,-5
1079564032,5.8,2026-01-14 02:45:00,-5
1079568621,5.8,2026-01-14 03:00:00,-5
1079573275,5.8,2026-01-14 03:15:00,-5
1079577836,5.8,2026-01-14 03:30:00,-5
1079583420,5.8,2026-01-14 03:45:00,-5
1079588036,5.8,2026-01-14 04:00:00,-5
1079592599,5.7,2026-01-14 04:15:00,-5
1079597081,5.7,2026-01-14 04:30:00,-5
1079602385,5.7,2026-01-14 04:45:00,-5
1079606954,5.7,2026-01-14 05:00:00,-5
1079611623,5.68,2026-01-14 05:15:00,-5
1079616270,5.6,2026-01-14 05:30:00,-5
1079620780,5.6,2026-01-14 05:45:00,-5
1079625428,5.6,2026-01-14 06:00:00,-5
1079630167,5.6,2026-01-14 06:15:00,-5
1079634599,5.5,2026-01-14 06:30:00,-5
1079639890,5.5,2026-01-14 06:45:00,-5
1079644467,5.5,2026-01-14 07:00:00,-5
1079649114,5.53,2026-01-14 07:15:00,-5
1079653652,5.6,2026-01-14 07:30:00,-5
1079658955,5.6,2026-01-14 07:45:00,-5
1079663564,5.6,2026-01-14 08:00:00,-5
1079668138,5.6,2026-01-14 08:15:00,-5
1079672816,5.7,2026-01-14 08:30:00,-5
1079677274,5.7,2026-01-14 08:45:00,-5
1079681911,5.8,2026-01-14 09:00:00,-5
1079686576,5.9,2026-01-14 09:15:00,-5
1079691212,6.0,2026-01-14 09:30:00,-5
1079695872,6.1,2026-01-14 09:45:00,-5
1079700413,6.3,2026-01-14 10:00:00,-5
1079705292,6.4,2026-01-14 10:15:00,-5
1079710338,6.5,2026-01-14 10:30:00,-5
1079715711,6.7,2026-01-14 10:45:00,-5
1079720291,6.8,2026-01-14 11:00:00,-5
1079724980,7.0,2026-01-14 11:15:00,-5
1079729469,7.1,2026-01-14 11:30:00,-5
1079734573,7.2,2026-01-14 11:45:00,-5
1079739056,7.27,2026-01-14 12:00:00,-5
1079743725,7.3,2026-01-14 12:15:00,-5
1079748372,7.4,2026-01-14 12:30:00,-5
1079753436,7.5,2026-01-14 12:45:00,-5
1079758111,7.6,2026-01-14 13:00:00,-5
1079762752,7.7,2026-01-14 13:15:00,-5
1079767447,7.8,2026-01-14 13:30:00,-5
1079772733,7.9,2026-01-14 13:45:00,-5
1079777149,7.9,2026-01-14 14:00:00,-5
1079781981,7.98,2026-01-14 14:15:00,-5
1079786401,8.0,2026-01-14 14:30:00,-5
1079791795,8.0,2026-01-14 14:45:00,-5
1079796385,8.07,2026-01-14 15:00:00,-5
1079801023,8.1,2026-01-14 15:15:00,-5
1079805617,8.1,2026-01-14 15:30:00,-5
1079810398,8.02,2026-01-14 15:45:00,-5
1079814907,8.0,2026-01-14 16:00:00,-5
1079819653,8.0,2026-01-14 16:15:00,-5
1079824203,7.9,2026-01-14 16:30:00,-5
1079828969,7.9,2026-01-14 16:45:00,-5
1079833567,7.8,2026-01-14 17:00:00,-5
1079838320,7.8,2026-01-14 17:15:00,-5
1079842990,7.8,2026-01-14 17:30:00,-5
1079848022,7.7,2026-01-14 17:45:00,-5
1079852604,7.7,2026-01-14 18:00:00,-5
1079857411,7.6,2026-01-14 18:15:00,-5
1079861987,7.6,2026-01-14 18:30:00,-5
1079866619,7.6,2026-01-14 18:45:00,-5
1079871192,7.5,2026-01-14 19:00:00,-5
1079875825,7.5,2026-01-14 19:15:00,-5
1079880432,7.5,2026-01-14 19:30:00,-5
1079885040,7.4,2026-01-14 19:45:00,-5
1079889491,7.4,2026-01-14 20:00:00,-5
1079894305,7.4,2026-01-14 20:15:00,-5
1079899013,7.4,2026-01-14 20:30:00,-5
1079903595,7.3,2026-01-14 20:45:00,-5
1079908192,7.3,2026-01-14 21:00:00,-5
1079912859,7.3,2026-01-14 21:15:00,-5
1079917462,7.3,2026-01-14 21:30:00,-5
1079921886,7.3,2026-01-14 21:45:00,-5
1079926713,7.3,2026-01-14 22:00:00,-5
1079931375,7.2,2026-01-14 22:15:00,-5
1079935826,7.2,2026-01-14 22:30:00,-5
1079940453,7.2,2026-01-14 22:45:00,-5
1079945001,7.1,2026-01-14 23:00:00,-5
1079949624,7.1,2026-01-14 23:15:00,-5
1079954070,7.1,2026-01-14 23:30:00,-5
1079958664,7.1,2026-01-14 23:45:00,-5
1079963332,7.1,2026-01-15 00:00:00,-5
1079967854,7.0,2026-01-15 00:15:00,-5
1079972348,7.0,2026-01-15 00:30:00,-5
1079977004,7.0,2026-01-15 00:45:00,-5
1079981526,7.0,2026-01-15 01:00:00,-5
1079986122,7.0,2026-01-15 01:15:00,-5
1079990743,6.93,2026-01-15 01:30:00,-5
1079995459,6.9,2026-01-15 01:45:00,-5
1079999801,6.9,2026-01-15 02:00:00,-5
1080004565,6.9,2026-01-15 02:15:00,-5
1080009098,6.9,2026-01-15 02:30:00,-5
1080013686,6.9,2026-01-15 02:45:00,-5
1080018293,6.9,2026-01-15 03:00:00,-5
1080022927,6.9,2026-01-15 03:15:00,-5
1080027606,6.9,2026-01-15 03:30:00,-5
1080031884,6.9,2026-01-15 03:45:00,-5
1080036529,6.9,2026-01-15 04:00:00,-5
1080041091,6.9,2026-01-15 04:15:00,-5
1080045447,6.9,2026-01-15 04:30:00,-5
1080050083,6.9,2026-01-15 04:45:00,-5
1080054558,6.9,2026-01-15 05:00:00,-5
1080059126,6.9,2026-01-15 05:15:00,-5
1080063757,6.9,2026-01-15 05:30:00,-5
1080068272,6.9,2026-01-15 05:45:00,-5
1080072907,6.9,2026-01-15 06:00:00,-5
1080077619,6.9,2026-01-15 06:15:00,-5
1080081994,6.87,2026-01-15 06:30:00,-5
1080086574,6.8,2026-01-15 06:45:00,-5
1080091052,6.7,2026-01-15 07:00:00,-5
1080095623,6.6,2026-01-15 07:15:00,-5
1080100209,6.6,2026-01-15 07:30:00,-5
1080104586,6.5,2026-01-15 07:45:00,-5
1080109003,6.4,2026-01-15 08:00:00,-5
1080113540,6.3,2026-01-15 08:15:00,-5
1080118080,6.2,2026-01-15 08:30:00,-5
1080122598,6.1,2026-01-15 08:45:00,-5
1080127056,6.1,2026-01-15 09:00:00,-5
1080131674,6.0,2026-01-15 09:15:00,-5
1080136275,6.0,2026-01-15 09:30:00,-5
1080140817,6.0,2026-01-15 09:45:00,-5
1080145429,5.9,2026-01-15 10:00:00,-5
1080150103,5.9,2026-01-15 10:15:00,-5
1080154946,5.8,2026-01-15 10:30:00,-5
1080159512,5.8,2026-01-15 10:45:00,-5
1080164087,5.7,2026-01-15 11:00:00,-5
1080168753,5.6,2026-01-15 11:15:00,-5
1080173202,5.6,2026-01-15 11:30:00,-5
1080177745,5.5,2026-01-15 11:45:00,-5
1080182410,5.5,2026-01-15 12:00:00,-5
1080187126,5.52,2026-01-15 12:15:00,-5
1080190860,5.6,2026-01-15 12:30:00,-5
1080195442,5.6,2026-01-15 12:45:00,-5
1080200054,5.6,2026-01-15 13:00:00,-5
1080204745,5.6,2026-01-15 13:15:00,-5
1080209427,5.5,2026-01-15 13:30:00,-5
1080214144,5.5,2026-01-15 13:45:00,-5
1080218725,5.5,2026-01-15 14:00:00,-5
1080223601,5.4,2026-01-15 14:15:00,-5
1080228246,5.4,2026-01-15 14:30:00,-5
1080232922,5.4,2026-01-15 14:45:00,-5
1080237599,5.3,2026-01-15 15:00:00,-5
1080242206,5.2,2026-01-15 15:15:00,-5
1080246767,5.2,2026-01-15 15:30:00,-5
1080251364,5.1,2026-01-15 15:45:00,-5
1080256098,5.0,2026-01-15 16:00:00,-5
1080260853,4.92,2026-01-15 16:15:00,-5
1080265540,4.9,2026-01-15 16:30:00,-5
1080270443,4.7,2026-01-15 16:45:00,-5
1080275146,4.6,2026-01-15 17:00:00,-5
1080279910,4.5,2026-01-15 17:15:00,-5
1080284725,4.3,2026-01-15 17:30:00,-5
1080289525,4.2,2026-01-15 17:45:00,-5
1080294430,4.1,2026-01-15 18:00:00,-5
1080299273,4.0,2026-01-15 18:15:00,-5
1080303880,3.9,2026-01-15 18:30:00,-5
1080308766,3.7,2026-01-15 18:45:00,-5
1080313446,3.6,2026-01-15 19:00:00,-5
1080318330,3.5,2026-01-15 19:15:00,-5
1080323055,3.4,2026-01-15 19:30:00,-5
1080327972,3.3,2026-01-15 19:45:00,-5
1080332701,3.2,2026-01-15 20:00:00,-5
1080337368,3.1,2026-01-15 20:15:00,-5
1080342090,3.0,2026-01-15 20:30:00,-5
1080346954,2.9,2026-01-15 20:45:00,-5
1080351582,2.8,2026-01-15 21:00:00,-5
1080356388,2.7,2026-01-15 21:15:00,-5
1080361033,2.62,2026-01-15 21:30:00,-5
1080365895,2.6,2026-01-15 21:45:00,-5
1080370686,2.5,2026-01-15 22:00:00,-5
1080375503,2.5,2026-01-15 22:15:00,-5
1080380184,2.4,2026-01-15 22:30:00,-5
1080385004,2.4,2026-01-15 22:45:00,-5
1080389664,2.4,2026-01-15 23:00:00,-5
1080394462,2.4,2026-01-15 23:15:00,-5
1080399169,2.4,2026-01-15 23:30:00,-5
1080403878,2.4,2026-01-15 23:45:00,-5
1080408698,2.3,2026-01-16 00:00:00,-5
1080413418,2.3,2026-01-16 00:15:00,-5
1080418089,2.3,2026-01-16 00:30:00,-5
1080422787,2.3,2026-01-16 00:45:00,-5
1080427617,2.27,2026-01-16 01:00:00,-5
1080432564,2.2,2026-01-16 01:15:00,-5
1080437281,2.2,2026-01-16 01:30:00,-5
1080442084,2.2,2026-01-16 01:45:00,-5
1080446767,2.1,2026-01-16 02:00:00,-5
1080451717,2.0,2026-01-16 02:15:00,-5
1080456234,2.0,2026-01-16 02:30:00,-5
1080461190,1.9,2026-01-16 02:45:00,-5
1080465674,1.88,2026-01-16 03:00:00,-5
1080470587,1.8,2026-01-16 03:15:00,-5
1080475416,1.7,2026-01-16 03:30:00,-5
1080480099,1.7,2026-01-16 03:45:00,-5
1080484851,1.6,2026-01-16 04:00:00,-5
1080489843,1.6,2026-01-16 04:15:00,-5
1080494556,1.5,2026-01-16 04:30:00,-5
1080499347,1.5,2026-01-16 04:45:00,-5
1080504099,1.4,2026-01-16 05:00:00,-5
1080508906,1.4,2026-01-16 05:15:00,-5
1080513746,1.3,2026-01-16 05:30:00,-5
1080518668,1.3,2026-01-16 05:45:00,-5
1080523331,1.2,2026-01-16 06:00:00,-5
1080528349,1.2,2026-01-16 06:15:00,-5
1080533165,1.2,2026-01-16 06:30:00,-5
1080537948,1.1,2026-01-16 06:45:00,-5
1080542672,1.1,2026-01-16 07:00:00,-5
1080547481,1.1,2026-01-16 07:15:00,-5
1080552260,1.1,2026-01-16 07:30:00,-5
1080556959,1.1,2026-01-16 07:45:00,-5
1080561751,1.07,2026-01-16 08:00:00,-5
1080566709,1.0,2026-01-16 08:15:00,-5
1080571342,1.1,2026-01-16 08:30:00,-5
1080576210,1.1,2026-01-16 08:45:00,-5
1080581041,1.1,2026-01-16 09:00:00,-5
1080585829,1.2,2026-01-16 09:15:00,-5
1080590934,1.2,2026-01-16 09:30:00,-5
1080595645,1.3,2026-01-16 09:45:00,-5
1080600360,1.3,2026-01-16 10:00:00,-5
1080605370,1.4,2026-01-16 10:15:00,-5
1080610280,1.5,2026-01-16 10:30:00,-5
1080615581,1.5,2026-01-16 10:45:00,-5
1080620353,1.6,2026-01-16 11:00:00,-5
1080625240,1.68,2026-01-16 11:15:00,-5
1080629957,1.7,2026-01-16 11:30:00,-5
1080634812,1.9,2026-01-16 11:45:00,-5
1080639795,2.0,2026-01-16 12:00:00,-5
1080644689,2.17,2026-01-16 12:15:00,-5
1080649379,2.3,2026-01-16 12:30:00,-5
1080654307,2.4,2026-01-16 12:45:00,-5
1080659259,2.5,2026-01-16 13:00:00,-5
1080664103,2.5,2026-01-16 13:15:00,-5
1080669156,2.6,2026-01-16 13:30:00,-5
1080673795,2.78,2026-01-16 13:45:00,-5
1080678499,2.85,2026-01-16 14:00:00,-5
1080683535,2.9,2026-01-16 14:15:00,-5
1080688273,3.0,2026-01-16 14:30:00,-5
1080693158,3.1,2026-01-16 14:45:00,-5
1080697986,3.1,2026-01-16 15:00:00,-5
1080702897,3.1,2026-01-16 15:15:00,-5
1080707630,3.1,2026-01-16 15:30:00,-5
1080712509,3.1,2026-01-16 15:45:00,-5
1080717350,3.0,2026-01-16 16:00:00,-5
1080722257,3.0,2026-01-16 16:15:00,-5
1080727117,3.0,2026-01-16 16:30:00,-5
1080732019,2.9,2026-01-16 16:45:00,-5
1080736825,2.8,2026-01-16 17:00:00,-5
1080741652,2.8,2026-01-16 17:15:00,-5
1080746675,2.7,2026-01-16 17:30:00,-5
1080751532,2.7,2026-01-16 17:45:00,-5
1080756348,2.62,2026-01-16 18:00:00,-5
1080761501,2.6,2026-01-16 18:15:00,-5
1080766104,2.6,2026-01-16 18:30:00,-5
1080770925,2.6,2026-01-16 18:45:00,-5
1080775687,2.6,2026-01-16 19:00:00,-5
1080780664,2.6,2026-01-16 19:15:00,-5
1080785323,2.6,2026-01-16 19:30:00,-5
1080790461,2.6,2026-01-16 19:45:00,-5
1080795089,2.63,2026-01-16 20:00:00,-5
1080800054,2.6,2026-01-16 20:15:00,-5
1080804865,2.6,2026-01-16 20:30:00,-5
1080809741,2.6,2026-01-16 20:45:00,-5
1080814509,2.6,2026-01-16 21:00:00,-5
1080819402,2.6,2026-01-16 21:15:00,-5
1080824467,2.6,2026-01-16 21:30:00,-5
1080829357,2.7,2026-01-16 21:45:00,-5
1080834236,2.7,2026-01-16 22:00:00,-5
1080839236,2.7,2026-01-16 22:15:00,-5
1080843920,2.7,2026-01-16 22:30:00,-5
1080848751,2.7,2026-01-16 22:45:00,-5
1080853471,2.7,2026-01-16 23:00:00,-5
1080858389,2.75,2026-01-16 23:15:00,-5
1080863074,2.7,2026-01-16 23:30:00,-5
1080867962,2.7,2026-01-16 23:45:00,-5
1080872926,2.78,2026-01-17 00:00:00,-5
1080877799,2.8,2026-01-17 00:15:00,-5
1080882432,2.8,2026-01-17 00:30:00,-5
1080887315,2.8,2026-01-17 00:45:00,-5
1080892154,2.9,2026-01-17 01:00:00,-5
1080897117,2.9,2026-01-17 01:15:00,-5
1080902177,2.92,2026-01-17 01:30:00,-5
1080906806,3.0,2026-01-17 01:45:00,-5
1080911702,3.0,2026-01-17 02:00:00,-5
1080916679,3.1,2026-01-17 02:15:00,-5
1080921416,3.1,2026-01-17 02:30:00,-5
1080926287,3.1,2026-01-17 02:45:00,-5
1080931153,3.2,2026-01-17 03:00:00,-5
1080935875,3.2,2026-01-17 03:15:00,-5
1080940659,3.2,2026-01-17 03:30:00,-5
1080945516,3.3,2026-01-17 03:45:00,-5
1080950252,3.3,2026-01-17 04:00:00,-5
1080955477,3.3,2026-01-17 04:15:00,-5
1080959902,3.3,2026-01-17 04:30:00,-5
1080964803,3.3,2026-01-17 04:45:00,-5
1080969681,3.4,2026-01-17 05:00:00,-5
1080974639,3.4,2026-01-17 05:15:00,-5
1080979319,3.4,2026-01-17 05:30:00,-5
1080984200,3.3,2026-01-17 05:45:00,-5
1080989004,3.3,2026-01-17 06:00:00,-5
1080994011,3.3,2026-01-17 06:15:00,-5
1080998726,3.27,2026-01-17 06:30:00,-5
1081003534,3.2,2026-01-17 06:45:00,-5
1081008495,3.3,2026-01-17 07:00:00,-5
1081013213,3.3,2026-01-17 07:15:00,-5
1081017823,3.3,2026-01-17 07:30:00,-5
1081022658,3.3,2026-01-17 07:45:00,-5
1081027490,3.3,2026-01-17 08:00:00,-5
1081032385,3.3,2026-01-17 08:15:00,-5
1081037078,3.3,2026-01-17 08:30:00,-5
1081041859,3.4,2026-01-17 08:45:00,-5
1081046679,3.4,2026-01-17 09:00:00,-5
1081051571,3.5,2026-01-17 09:15:00,-5
1081056368,3.5,2026-01-17 09:30:00,-5
1081061183,3.6,2026-01-17 09:45:00,-5
1081066146,3.6,2026-01-17 10:00:00,-5
1081070947,3.7,2026-01-17 10:15:00,-5
1081075682,3.7,2026-01-17 10:30:00,-5
1081081013,3.8,2026-01-17 10:45:00,-5
1081085822,3.8,2026-01-17 11:00:00,-5
1081090735,3.8,2026-01-17 11:15:00,-5
1081095454,3.5,2026-01-17 11:30:00,-5
1081100298,3.0,2026-01-17 11:45:00,-5
1081105107,2.7,2026-01-17 12:00:00,-5
1081109972,2.6,2026-01-17 12:15:00,-5
1081114763,2.5,2026-01-17 12:30:00,-5
1081119875,2.33,2026-01-17 12:45:00,-5
1081124525,2.3,2026-01-17 13:00:00,-5
1081129581,2.3,2026-01-17 13:15:00,-5
1081134334,2.4,2026-01-17 13:30:00,-5
1081139160,2.6,2026-01-17 13:45:00,-5
1081144023,2.7,2026-01-17 14:00:00,-5
1081149094,2.82,2026-01-17 14:15:00,-5
1081153737,3.0,2026-01-17 14:30:00,-5
1081158667,3.1,2026-01-17 14:45:00,-5
1081163386,3.2,2026-01-17 15:00:00,-5
1081168264,3.4,2026-01-17 15:15:00,-5
1081172990,3.6,2026-01-17 15:30:00,-5
1081177967,3.8,2026-01-17 15:45:00,-5
1081182788,3.92,2026-01-17 16:00:00,-5
1081187608,4.0,2026-01-17 16:15:00,-5
1081192476,4.0,2026-01-17 16:30:00,-5
1081197216,4.0,2026-01-17 16:45:00,-5
1081201997,3.9,2026-01-17 17:00:00,-5
1081206927,3.8,2026-01-17 17:15:00,-5
1081211732,3.8,2026-01-17 17:30:00,-5
1081216586,3.8,2026-01-17 17:45:00,-5
1081221246,3.8,2026-01-17 18:00:00,-5
1081226239,3.8,2026-01-17 18:15:00,-5
1081231037,3.72,2026-01-17 18:30:00,-5
1081235744,3.7,2026-01-17 18:45:00,-5
1081240488,3.7,2026-01-17 19:00:00,-5
1081245335,3.7,2026-01-17 19:15:00,-5
1081250176,3.7,2026-01-17 19:30:00,-5
1081254910,3.6,2026-01-17 19:45:00,-5
1081259703,3.6,2026-01-17 20:00:00,-5
1081264648,3.5,2026-01-17 20:15:00,-5
1081269252,3.5,2026-01-17 20:30:00,-5
1081274002,3.5,2026-01-17 20:45:00,-5
1081278772,3.5,2026-01-17 21:00:00,-5
1081283587,3.5,2026-01-17 21:15:00,-5
1081288404,3.5,2026-01-17 21:30:00,-5
1081293344,3.4,2026-01-17 21:45:00,-5
1081297994,3.4,2026-01-17 22:00:00,-5
1081302965,3.4,2026-01-17 22:15:00,-5
1081307839,3.33,2026-01-17 22:30:00,-5
1081312537,3.3,2026-01-17 22:45:00,-5
1081317293,3.3,2026-01-17 23:00:00,-5
1081322179,3.3,2026-01-17 23:15:00,-5
1081326834,3.3,2026-01-17 23:30:00,-5
1081331703,3.3,2026-01-17 23:45:00,-5
1081336477,3.3,2026-01-18 00:00:00,-5
1081341478,3.2,2026-01-18 00:15:00,-5
1081346091,3.2,2026-01-18 00:30:00,-5
1081350845,3.2,2026-01-18 00:45:00,-5
1081355773,3.2,2026-01-18 01:00:00,-5
1081360536,3.2,2026-01-18 01:15:00,-5
1081365199,3.2,2026-01-18 01:30:00,-5
1081369791,3.2,2026-01-18 01:45:00,-5
1081374557,3.2,2026-01-18 02:00:00,-5
1081377404,3.2,2026-01-18 02:15:00,-5
1081380522,3.2,2026-01-18 02:30:00,-5
1081384643,3.25,2026-01-18 02:45:00,-5
1081394367,3.3,2026-01-18 03:30:00,-5
1081398003,3.3,2026-01-18 03:45:00,-5
1081404357,3.3,2026-01-18 04:15:00,-5
1081407423,3.3,2026-01-18 04:30:00,-5
1081411361,3.3,2026-01-18 04:45:00,-5
1081415766,3.3,2026-01-18 05:00:00,-5
1081418591,3.38,2026-01-18 05:15:00,-5
1081421703,3.4,2026-01-18 05:30:00,-5
1081425829,3.4,2026-01-18 05:45:00,-5
1081430377,3.4,2026-01-18 06:00:00,-5
1081432828,3.4,2026-01-18 06:15:00,-5
1081436270,3.4,2026-01-18 06:30:00,-5
1081440151,3.4,2026-01-18 06:45:00,-5
1081444416,3.3,2026-01-18 07:00:00,-5
1081447137,3.3,2026-01-18 07:15:00,-5
1081450037,3.3,2026-01-18 07:30:00,-5
1081454079,3.3,2026-01-18 07:45:00,-5
1081458468,3.2,2026-01-18 08:00:00,-5
1081463978,3.2,2026-01-18 08:30:00,-5
1081468173,3.1,2026-01-18 08:45:00,-5
1081478271,3.1,2026-01-18 09:30:00,-5
1081482592,3.1,2026-01-18 09:45:00,-5
1081489746,3.3,2026-01-18 10:15:00,-5
1081493623,3.4,2026-01-18 10:30:00,-5
1081497802,3.5,2026-01-18 10:45:00,-5
1081502217,3.5,2026-01-18 11:00:00,-5
1081504651,3.6,2026-01-18 11:15:00,-5
1081507987,3.6,2026-01-18 11:30:00,-5
1081511714,3.7,2026-01-18 11:45:00,-5
1081516071,3.7,2026-01-18 12:00:00,-5
1081518693,3.7,2026-01-18 12:15:00,-5
1081525753,3.7,2026-01-18 12:45:00,-5
1081529996,3.8,2026-01-18 13:00:00,-5
1081535527,3.9,2026-01-18 13:30:00,-5
1081539791,3.9,2026-01-18 13:45:00,-5
1081549350,4.1,2026-01-18 14:30:00,-5
1081553176,4.2,2026-01-18 14:45:00,-5
1081559964,4.2,2026-01-18 15:15:00,-5
1081566546,4.2,2026-01-18 15:45:00,-5
1081571096,4.1,2026-01-18 16:00:00,-5
1081576647,3.9,2026-01-18 16:30:00,-5
1081580655,3.8,2026-01-18 16:45:00,-5
1081584459,3.7,2026-01-18 17:00:00,-5
1081589809,3.4,2026-01-18 17:30:00,-5
1081593694,3.3,2026-01-18 17:45:00,-5
1081603136,3.0,2026-01-18 18:30:00,-5
1081606982,2.9,2026-01-18 18:45:00,-5
1081611103,2.8,2026-01-18 19:00:00,-5
1081623680,2.7,2026-01-18 20:00:00,-5
1081632499,2.8,2026-01-18 20:45:00,-5
1081636749,2.8,2026-01-18 21:00:00,-5
1081641975,2.9,2026-01-18 21:30:00,-5
1081645864,2.9,2026-01-18 21:45:00,-5
1081655518,2.8,2026-01-18 22:30:00,-5
